,ovid00.txt,ovid18.txt
ENSSSCG00000053064,-0.398324028692846,0.442756123824095
ENSSSCG00000005591,-0.398324028692846,-1.41822325544406
ENSSSCG00000028558,5.36848016423027,5.81897068988392
ENSSSCG00000005112,3.45610247773016,4.04511206961521
ENSSSCG00000054646,-0.157154707003543,-0.0209726032999815
ENSSSCG00000053219,0.428103320939158,0.0751914838100142
ENSSSCG00000051118,-0.0501761707288513,-0.708543442769831
ENSSSCG00000041974,-1.05099970832053,-1.87687079429369
ENSSSCG00000048523,-0.609993617497408,-1.70726518132658
ENSSSCG00000053065,0.186987763995308,-0.486333722700761
ENSSSCG00000005588,-1.1580416520635,-2.2909505521714
ENSSSCG00000005122,4.1849074080626,4.40569130115496
ENSSSCG00000005589,2.43776596910885,2.45131213318331
ENSSSCG00000060766,-2.86247938466403,-0.556668237782512
ENSSSCG00000061592,2.6667287118738,2.41501964948952
ENSSSCG00000005593,6.29620043279188,6.03464923035062
ENSSSCG00000050067,1.8435101441352,1.70545463449656
ENSSSCG00000042842,0.535060738088818,0.875566254016653
ENSSSCG00000005594,6.26222268824896,4.75871698203059
ENSSSCG00000005124,5.34784359423694,6.15781007535944
ENSSSCG00000034227,8.58078190835764,8.78102981791327
ENSSSCG00000005125,-1.85959081887877,-0.878308599580625
ENSSSCG00000005596,4.73945196423932,5.05249049425009
ENSSSCG00000005126,4.74131474666578,5.2209354826147
ENSSSCG00000005597,4.41937921956595,4.50614899945336
ENSSSCG00000005576,3.98559212290492,4.03916299917021
ENSSSCG00000032575,4.21739069251801,4.17557790262293
ENSSSCG00000022337,1.63488905609156,-0.708543442769831
ENSSSCG00000020743,6.00048302630482,6.02940718898886
ENSSSCG00000005173,4.58412799209392,5.60509113262962
ENSSSCG00000004894,4.75059275082284,4.47563843130801
ENSSSCG00000005582,6.56060866874183,7.28107404195427
ENSSSCG00000035941,2.70541249285386,2.65953483389776
ENSSSCG00000025744,4.79072167380274,4.38238452898279
ENSSSCG00000040366,3.28786880446518,3.40109701042875
ENSSSCG00000004896,3.86433656708952,3.88185647823977
ENSSSCG00000005164,1.46493204955345,1.16499531857829
ENSSSCG00000028406,6.28921395335756,6.00976826926788
ENSSSCG00000004897,4.61086498326832,4.94841399053375
ENSSSCG00000004898,2.71302631860301,2.34922443858788
ENSSSCG00000004921,5.46407451019497,5.60105848446681
ENSSSCG00000005166,5.06213141109433,4.66137970105662
ENSSSCG00000005135,3.95381229627296,4.54024597227697
ENSSSCG00000004923,1.37180344176368,1.42432451649444
ENSSSCG00000005584,4.95544365253325,6.09539506291468
ENSSSCG00000038071,6.72260038334051,6.33882506513024
ENSSSCG00000005136,2.82968065643779,2.27016151991701
ENSSSCG00000035506,0.815265494737813,1.24986427338524
ENSSSCG00000004926,3.69397732084741,3.93408454957828
ENSSSCG00000043817,4.92134286357934,4.52755385587495
