,endo00.txt,endo03.txt,endo06.txt,endo09.txt,endo12.txt,endo15.txt,endo18.txt
ENSSSCG00000005029,6.72060689760205,6.84278077657278,7.56307525344686,6.47448831258993,6.43551892330732,6.23439058790611,6.67442655274605
ENSSSCG00000060707,-1.10060654552416,-1.84622175937637,-3.85509885099552,-1.43222365132196,-2.78653592437243,-1.14618133454789,-0.54166923625724
ENSSSCG00000060554,-0.326742920607567,-1.5237037959876,-0.0803167999044547,0.433270233120285,-1.28511101859811,0.198704219302241,0.162836639285437
ENSSSCG00000005030,4.4407813720761,5.87438761191715,6.35299525130059,6.4510677629707,6.69509198504017,6.40342742873896,4.9071315072438
ENSSSCG00000053772,-1.32150410160565,-3.85509885099552,-2.29344729661063,-2.79118413099764,-2.78653592437243,-1.67737927867602,-1.52638593326023
ENSSSCG00000004939,-1.446084511631,-1.26027627843082,-0.798570096786321,-1.04809817457822,-1.57988285278292,-0.386560840108444,-1.18499280184054
ENSSSCG00000057054,-0.211669478325432,0.285335136925861,0.433495941033303,-0.0957447284463156,0.270894977082713,-0.260954312403378,-0.303026851028598
ENSSSCG00000021862,6.39540212555336,4.66646787182258,5.5835476793222,4.29469816477223,6.15989413781741,9.44888852616925,7.67022338866121
ENSSSCG00000005027,4.86781483863932,5.7603363833557,4.89123242853506,5.07226666482529,5.12569530484501,5.35334308250568,4.99221249343467
ENSSSCG00000028092,4.86617836468009,5.05605743586752,3.73202415852439,4.05737890535829,4.92964919910268,5.05273956212291,4.64030037204274
ENSSSCG00000004941,3.71997889080055,4.23883076223291,4.22886085319398,3.98369344710269,3.33323576691079,4.05574008041567,3.84527367069102
ENSSSCG00000004942,3.23829828696435,4.09919181014543,3.56532165740708,3.51715757554978,2.80891314166298,3.52117675998334,3.42322832568035
ENSSSCG00000004943,5.42631970000761,5.51095656424001,6.36661937829471,6.82548687381948,7.03789798712374,7.12753092307004,5.8624509191
ENSSSCG00000036735,3.50966887497686,3.50094861454124,2.9429936787466,3.25206460286824,2.72038762439002,3.22092974389251,3.15955961006607
ENSSSCG00000005015,5.54255806959429,5.28340858134462,5.6692161384419,5.71382619993494,5.0167084105795,6.0565257523,5.6970421920579
ENSSSCG00000005016,4.01107419502789,4.02395348186352,4.84458498958027,5.1010628478913,3.45794210647864,4.28416240352165,4.14643967047587
ENSSSCG00000031354,2.5835808384823,2.6722963106421,2.56140916969682,2.90543837433263,1.990721665337,1.93609328906288,2.70616971769615
ENSSSCG00000038941,2.87802188070976,2.72645682254376,3.14898117413512,3.48353058943064,3.11700153538177,3.01280999196964,2.73323328673906
ENSSSCG00000004945,10.6771888446455,10.7634479854314,11.0003661548407,10.095863671385,9.89332798198506,9.9390890487964,10.4298324089638
ENSSSCG00000005787,5.77921103828166,5.99749025630021,5.69198029215904,5.51299494082088,6.18642445371022,5.73327466509184,5.99274675536972
ENSSSCG00000034516,4.16541893668392,3.9281607494277,2.99883507724942,2.89085333476076,2.03143147641544,3.45405968399983,4.14139736470344
ENSSSCG00000036634,5.3846330326599,5.51755434856781,5.95060862455614,6.12319872274005,4.52879396345135,5.47908000538633,5.5817251103566
ENSSSCG00000005785,5.08738022431382,5.29881138951335,4.53406169392436,3.66591209153237,4.6751408704942,3.61428994453011,4.77987607764056
ENSSSCG00000004946,3.63026910873195,4.73977723561422,4.00475902765689,3.74507871952949,3.07866755046011,3.13211574832239,3.64250912662523
ENSSSCG00000005020,1.23456325337751,1.63219395845228,1.30058987103302,1.79097299595785,0.17724925574627,1.61411982773557,1.57196926359673
ENSSSCG00000005786,5.09158802156323,5.95193988681761,5.22619994044507,5.00275237176926,4.93323432658823,4.8845122622569,5.31351398491959
ENSSSCG00000004947,-1.73305959377824,-0.32073720743387,-0.716339570837181,-1.43222365132196,-2.78653592437243,-2.52715409229601,-1.08705789840924
ENSSSCG00000004948,3.35956882121012,4.07553975083589,3.35795325438863,2.84619208939686,3.26659252670887,2.01272395664768,3.29286861713823
ENSSSCG00000004971,6.67600174768735,6.23085571336768,6.21900182513733,5.82060571834524,6.07237499867203,6.28997409843583,6.95543999886105
ENSSSCG00000005021,5.49358090291839,5.3378571455878,5.45303237804452,5.09471318406181,4.9314428764848,5.19106963145297,5.47052529366236
ENSSSCG00000038767,7.18307068816491,6.14610808955462,6.49675873197719,6.4423423885499,7.67574075459668,6.88877188692065,6.93991433031417
ENSSSCG00000004963,6.91200124386409,7.40138146611251,7.28722682806459,6.66599935166949,6.66306426039238,6.09080652120532,6.41298281745406
ENSSSCG00000005022,4.8094040746839,4.23349715698879,3.99868514325484,4.64034402587884,3.74986992561307,5.72760214879339,5.19075554461317
