,logFC.groupovary,logFC.groupovid,PValue,FDR
ENSSSCG00000009239,-2.67268888826817,3.81777231292599,2.16657516762223e-18,2.77858310026372e-17
ENSSSCG00000037706,3.34083736495012,-0.325744283350848,2.34213830926092e-18,3.00162648016673e-17
ENSSSCG00000003079,2.3465325169924,-1.25274142508867,2.34704720181742e-18,3.0058038092706e-17
ENSSSCG00000031261,2.2100295027368,0.395430584574524,2.34897207221259e-18,3.00615639353949e-17
ENSSSCG00000001589,-5.2338679876805,-0.920432713372464,2.36017312663333e-18,3.01837158314146e-17
ENSSSCG00000008558,-0.322779307054768,0.917882507531871,2.42182407414546e-18,3.09504361341002e-17
ENSSSCG00000035863,2.22828624776242,-1.27360271173496,2.44023821254037e-18,3.11639111319801e-17
ENSSSCG00000035603,-1.30324966711465,1.15982555262484,2.57124321750917e-18,3.28139610615455e-17
ENSSSCG00000024108,2.10913384187195,-0.496946952168037,2.75202082008897e-18,3.50964502626322e-17
ENSSSCG00000012967,4.67001462744553,-0.0441883336368456,2.77671537937227e-18,3.53866161354407e-17
ENSSSCG00000010984,-1.4294430584727,1.78666106570112,2.83670707665557e-18,3.6125890821084e-17
ENSSSCG00000015115,0.873478229206731,-0.472629550820547,3.01223791526296e-18,3.83345138042962e-17
ENSSSCG00000013765,-1.35824978633359,1.50470992372109,3.01438240266136e-18,3.83350348263089e-17
ENSSSCG00000006383,-2.43731199778666,-0.0283983302421596,3.11678858229946e-18,3.96097316065727e-17
ENSSSCG00000002627,2.54164828266778,-0.363784064362306,3.13229212430261e-18,3.97790185876591e-17
ENSSSCG00000013022,0.620936965780357,3.95626676095274,3.15264835828686e-18,4.00096543742477e-17
ENSSSCG00000004071,-1.74344924253165,-1.76787866407192,3.54320851708794e-18,4.49348865799656e-17
ENSSSCG00000011755,2.93622507274344,0.947233826790781,3.56329641263152e-18,4.5158215454657e-17
ENSSSCG00000007817,1.77552985792205,-0.996160394840998,3.58861096384982e-18,4.54474261328695e-17
ENSSSCG00000003178,-0.0369041500619559,1.2343694293211,3.60683368779804e-18,4.56464841155774e-17
ENSSSCG00000025072,-1.67764393975941,3.90902627351031,4.0237517750894e-18,5.08874756066823e-17
ENSSSCG00000004452,3.53825723268616,-2.88911537783188,4.12369700381989e-18,5.21152941731024e-17
ENSSSCG00000041667,1.54415159710222,-1.09106621804377,4.13203716966978e-18,5.21845082328913e-17
ENSSSCG00000022446,-2.0692389461027,-2.09094720053804,4.14627188608814e-18,5.23280185956165e-17
ENSSSCG00000044784,-7.06498708987161,-0.665811947100954,4.15473844766811e-18,5.23985837164731e-17
ENSSSCG00000054636,-1.31800860350874,1.80777812129606,4.29010454435444e-18,5.40683715188903e-17
ENSSSCG00000012249,-1.61429243719206,0.41395092041105,4.29992125976404e-18,5.41546406620178e-17
ENSSSCG00000055447,-2.35992741991984,2.98912557045745,4.31639201057951e-18,5.43245359121554e-17
ENSSSCG00000057753,-1.47247290641391,2.10858941329305,4.52604200448425e-18,5.69238022703388e-17
ENSSSCG00000014076,-2.65464540582193,-1.79592298720373,4.6661937694385e-18,5.86460105201706e-17
ENSSSCG00000028172,1.79429274247353,-1.12340929922033,4.7280776659365e-18,5.9382830726414e-17
ENSSSCG00000001382,-1.30350267428442,1.18468820475435,4.83286842430386e-18,6.06571585155053e-17
ENSSSCG00000034942,12.9163062605284,6.54142988541685,5.03280137218217e-18,6.31230366184776e-17
ENSSSCG00000015850,3.61443392992486,-1.03684915196296,5.04676932261076e-18,6.32546933529976e-17
ENSSSCG00000054223,-1.09639105405468,2.36016447475081,5.14591794785662e-18,6.44530643860749e-17
ENSSSCG00000000433,3.62716898192793,0.532767116357594,5.17670666780729e-18,6.47941636772803e-17
ENSSSCG00000053804,5.83536862819983,6.0642657685699,5.20898918239172e-18,6.51534789704233e-17
ENSSSCG00000014284,-3.73172284247742,-4.12703136528944,5.28541864417742e-18,6.60641079365496e-17
ENSSSCG00000014436,-3.6180182915139,-0.00348113805476616,5.31923486553798e-18,6.64220365300269e-17
ENSSSCG00000036052,-1.49625746487224,2.89059935636393,5.32134401524579e-18,6.64220365300269e-17
ENSSSCG00000002813,-0.188307145895308,1.15257094703169,5.57816470057835e-18,6.95800639995481e-17
ENSSSCG00000012375,-1.90709230844926,-0.0904406479603472,5.69764867434321e-18,7.10218532429758e-17
ENSSSCG00000032606,-1.47042538580148,1.39587596648005,5.75648367177061e-18,7.17061916844481e-17
ENSSSCG00000016022,2.19206054539174,7.05702769080452,5.80444573331162e-18,7.22542479807862e-17
ENSSSCG00000037762,3.44588223215489,3.65883578863332,5.89215409338111e-18,7.3295983752749e-17
ENSSSCG00000001765,1.89011174833525,-1.18212489840987,5.98126778670699e-18,7.43537681752716e-17
ENSSSCG00000006040,-3.13843563134767,-4.86670693034972,6.01799760991949e-18,7.47593649919378e-17
ENSSSCG00000029458,-0.994230986105711,1.73714681593334,6.10442099548545e-18,7.57813135025387e-17
ENSSSCG00000015258,-4.96770544547578,1.2662777273613,6.12656580417016e-18,7.6004448750985e-17
ENSSSCG00000013300,-3.87307371480096,1.12209744239996,6.19406439212504e-18,7.6789543865365e-17
ENSSSCG00000055865,-2.15491600210057,3.15899132474358,6.30264688904718e-18,7.80825539809624e-17
ENSSSCG00000015835,9.98918276971452,3.43103742290704,6.88493164006574e-18,8.5238447152553e-17
ENSSSCG00000011618,-3.50376438081026,-2.17223769721726,6.95843325053245e-18,8.60899440310274e-17
ENSSSCG00000015710,2.03955485956242,-0.782020631865896,7.08782386931913e-18,8.76312769297638e-17
ENSSSCG00000039627,-4.44341953634493,-1.07819148063054,7.39980234945388e-18,9.14264393331847e-17
ENSSSCG00000033836,-0.117270005702635,-1.58709117410164,7.65129625144387e-18,9.44696632021091e-17
ENSSSCG00000063584,-0.708061742257512,2.60094179949546,7.66444711141135e-18,9.4567964900718e-17
ENSSSCG00000000293,2.82855181317599,-0.462806187410981,7.99969390954165e-18,9.8637633157975e-17
ENSSSCG00000005664,1.11801935680178,-0.565958031303868,8.00540820289978e-18,9.86413516495237e-17
ENSSSCG00000036352,2.54462074171642,-0.826859524219598,8.24186105859234e-18,1.01486267521478e-16
ENSSSCG00000060995,-2.01972230826687,1.91248344183471,8.43124598508335e-18,1.03748161264118e-16
ENSSSCG00000016436,1.59957874875555,-0.0560446482644613,8.46101189647239e-18,1.04044184076459e-16
ENSSSCG00000012163,2.32679413775023,0.338984567496374,8.54569199799045e-18,1.05014626413606e-16
ENSSSCG00000027778,1.60362412506663,0.27772460350043,8.90602948195474e-18,1.0936892269484e-16
ENSSSCG00000009151,2.01647957473214,0.395886499167881,8.99277574374069e-18,1.10359828386485e-16
ENSSSCG00000000886,1.31838031146459,0.0390509124767714,9.38775413296182e-18,1.1512949617705e-16
ENSSSCG00000017376,-4.41286504543101,-2.18174624569294,9.44259571738505e-18,1.15724185846419e-16
ENSSSCG00000014351,0.946102043023935,-1.28752106937379,9.4951508436502e-18,1.16290073235673e-16
ENSSSCG00000040714,-1.77667276393495,1.84574103575385,9.52130347342495e-18,1.16532058092476e-16
ENSSSCG00000012730,3.09738803141035,0.987459447163171,9.7707202565635e-18,1.19489704794273e-16
ENSSSCG00000017578,-2.58513835008907,-0.220556382808556,9.77607275286771e-18,1.19489704794273e-16
ENSSSCG00000034741,-6.07105702783707,-5.54050473136969,1.00302679101393e-17,1.22514478816607e-16
ENSSSCG00000003732,-10.9333855491842,-13.0802206894378,1.07127027271499e-17,1.3076242096422e-16
ENSSSCG00000015145,-1.75236481605567,-1.31041449304566,1.07695205197337e-17,1.31367966500419e-16
ENSSSCG00000058140,-0.147603335655566,4.2866748958975,1.07927609015887e-17,1.31563394428463e-16
ENSSSCG00000001798,-4.21932674665448,-5.54785424398679,1.10409742932864e-17,1.34499141390944e-16
ENSSSCG00000037732,-1.66232521497312,0.448500138866837,1.14129004704195e-17,1.38937006127539e-16
ENSSSCG00000017888,-3.7230660289544,-1.94209765418677,1.14550222571963e-17,1.39356692666986e-16
ENSSSCG00000005834,-3.2991409005305,3.50889684865858,1.15947492147463e-17,1.40962448091752e-16
ENSSSCG00000024018,3.30048806076094,1.49718960103744,1.1653761148411e-17,1.41585428779095e-16
ENSSSCG00000000014,-1.01174530402094,0.46261406822107,1.17892195081253e-17,1.43135733721569e-16
ENSSSCG00000025565,1.97871331362134,-0.0892432124456889,1.26397559035203e-17,1.53360127553764e-16
ENSSSCG00000032735,-5.51852985180547,-0.265130764400812,1.33552258134077e-17,1.61933223701625e-16
ENSSSCG00000028536,2.63318556280333,0.745503430893259,1.33879600178063e-17,1.62222196385973e-16
ENSSSCG00000011439,-1.39283528951891,2.90648577722762,1.3627062984497e-17,1.65009698225564e-16
ENSSSCG00000026931,1.07606045133591,-0.857344572651253,1.3773713961179e-17,1.66674743179632e-16
ENSSSCG00000001724,-2.93068928508307,2.73988215535703,1.38932904338385e-17,1.68010169121614e-16
ENSSSCG00000017437,-8.52415456961661,-4.37980481416499,1.50848298419628e-17,1.82298368063615e-16
ENSSSCG00000016659,0.103127669440247,2.57644934477027,1.50960830617826e-17,1.82313464359129e-16
ENSSSCG00000039760,-2.42180015109595,-4.38488135716501,1.53156983799325e-17,1.8484323660655e-16
ENSSSCG00000009705,1.95948790762102,2.44236808297827,1.54672551419072e-17,1.86548813835947e-16
ENSSSCG00000034262,2.64360752821863,-0.358429250198267,1.57431412227416e-17,1.89750665107964e-16
ENSSSCG00000014395,2.28059592414272,-1.55160822377174,1.62920060333256e-17,1.96236297390169e-16
ENSSSCG00000010266,-0.988687713641848,3.75067128222684,1.65107815802122e-17,1.98740081583744e-16
ENSSSCG00000017189,6.8873241441759,1.36087750500945,1.65804806201864e-17,1.99447312753978e-16
ENSSSCG00000011570,2.18388283556566,-0.641887913164839,1.67800689348644e-17,2.01715023924122e-16
ENSSSCG00000008571,1.83296539193968,-0.268834221392006,1.69356425712494e-17,2.03450988937673e-16
ENSSSCG00000001433,1.69178781829056,0.110809273119371,1.76780730004889e-17,2.12230041080969e-16
ENSSSCG00000018056,-3.51893230268368,1.17675008974015,1.82609673774927e-17,2.19083521716541e-16
ENSSSCG00000038184,5.49749918062359,3.14513994782032,1.84368533884749e-17,2.21048168520768e-16
ENSSSCG00000004434,-4.54496219268405,0.0759616706807,1.8700934618338e-17,2.24057522434825e-16
ENSSSCG00000013766,1.20714877500532,-0.907839518293541,1.87323382322133e-17,2.24057522434825e-16
ENSSSCG00000017219,-2.7348346516868,-1.79089479802497,1.87329257744322e-17,2.24057522434825e-16
ENSSSCG00000008562,1.16076506003164,-0.88336407066513,1.87370316171353e-17,2.24057522434825e-16
ENSSSCG00000029879,-1.62107833299239,5.35024902112201,1.87989192899267e-17,2.24650167304672e-16
ENSSSCG00000004822,-3.20741113858177,-3.55292998257067,1.90361923344007e-17,2.27336545938479e-16
ENSSSCG00000015084,-2.9069465308506,1.94629971999193,1.90683348258012e-17,2.27571272996334e-16
ENSSSCG00000002716,2.161279884693,-0.148423591707042,1.92542375387912e-17,2.29639545096159e-16
ENSSSCG00000011622,0.545462019524766,4.12694794869284,2.01827141153218e-17,2.40555776349003e-16
ENSSSCG00000035663,-1.04449119645514,1.11319605375146,2.04091633266349e-17,2.43095812068363e-16
ENSSSCG00000024058,7.71307297299585,3.60825582006486,2.08519466519292e-17,2.48207626247393e-16
ENSSSCG00000000837,3.63555477260024,-0.252771010165673,2.10857200558976e-17,2.50826476696265e-16
ENSSSCG00000028431,2.77987768769105,-0.267616504359681,2.11089709403649e-17,2.50939260546126e-16
ENSSSCG00000014335,2.85591558008504,1.28517074180034,2.16365121265583e-17,2.57042892434418e-16
ENSSSCG00000032517,1.17271171639544,1.98266401126299,2.20210366872823e-17,2.6144063360849e-16
ENSSSCG00000033728,1.05233200782273,4.6075528725678,2.22592796177187e-17,2.64097077964391e-16
ENSSSCG00000013506,-2.81365841712422,0.630885237274559,2.26486319378904e-17,2.68541749145162e-16
ENSSSCG00000028203,-4.57461212736442,-2.75777438558507,2.28946119131083e-17,2.7128179941774e-16
ENSSSCG00000001822,-1.49618287181966,-1.59040856247732,2.38634233782426e-17,2.82577665786285e-16
ENSSSCG00000009818,-0.868181304416453,1.56441704025976,2.39882955359691e-17,2.83871881719157e-16
ENSSSCG00000053471,-1.5620087225376,3.65731095432715,2.42467997975454e-17,2.86744762823145e-16
ENSSSCG00000016674,-1.28148420195732,0.925253720629012,2.44085081223693e-17,2.88469942945563e-16
ENSSSCG00000027389,1.4495202845359,-0.0255946339066747,2.46412272521806e-17,2.91031578382203e-16
ENSSSCG00000016974,4.61948186166867,1.26158861436832,2.46651056310864e-17,2.91124925531684e-16
ENSSSCG00000002884,-2.47010383897951,-0.647906617221009,2.52330925839146e-17,2.97636167798873e-16
ENSSSCG00000013886,1.51386781970101,-1.31285276757564,2.60791172452316e-17,3.07416450632018e-16
ENSSSCG00000039854,5.85509899678266,-0.326829991711322,2.61207697700529e-17,3.07708408719744e-16
ENSSSCG00000050245,-2.40053806006697,2.58816433257831,2.64140788185151e-17,3.10962643661899e-16
ENSSSCG00000033641,6.52625674370918,3.10940288422479,2.67810737628673e-17,3.15079592159131e-16
ENSSSCG00000002635,-0.989573911902429,0.936602182926525,2.70272737104564e-17,3.17770991031844e-16
ENSSSCG00000025160,-3.86425081058862,0.366394426369849,2.73440194466888e-17,3.21287821016414e-16
ENSSSCG00000017268,1.83708834732707,-1.29001522010799,2.80006391075827e-17,3.28791009727183e-16
ENSSSCG00000008006,-1.34578750383389,1.74358639940621,2.8492840148626e-17,3.34355131274025e-16
ENSSSCG00000010728,3.47319223006234,5.76726875175041,2.85442821125972e-17,3.34743241454293e-16
ENSSSCG00000023972,2.94820438529061,-0.915128577489928,2.94764060432335e-17,3.45452105293819e-16
ENSSSCG00000012257,0.46134854826863,1.93896838266325,2.97298309665037e-17,3.48198225921313e-16
ENSSSCG00000016579,1.18708771764683,2.88139207681039,2.99602335352293e-17,3.50671352566486e-16
ENSSSCG00000034211,4.01052341525869,-0.0791232416042113,3.01271946784098e-17,3.52399227098421e-16
ENSSSCG00000002781,-1.59266183937137,3.40088792433206,3.09708111099448e-17,3.62034677144088e-16
ENSSSCG00000005648,1.55424223060615,-0.514536445510243,3.14506495182879e-17,3.6740810052646e-16
ENSSSCG00000027278,-0.650944948634882,1.2170342480822,3.15145655320511e-17,3.67918925212107e-16
ENSSSCG00000035222,7.6142120065701,4.11547201150163,3.15706625882612e-17,3.68337871324246e-16
ENSSSCG00000004608,-1.31383762098516,1.41503114932383,3.19890140122214e-17,3.72980032859068e-16
ENSSSCG00000038057,0.00780616068170362,4.68045237638931,3.31547214849573e-17,3.86324580781241e-16
ENSSSCG00000037154,-3.8995427459195,2.7054243101361,3.33260529100208e-17,3.8807283593113e-16
ENSSSCG00000015444,1.20143025124134,-1.07939093401749,3.39782770018184e-17,3.95415146922821e-16
ENSSSCG00000012238,-2.77680652702074,-1.67622177549921,3.41694555928723e-17,3.97386189358331e-16
ENSSSCG00000013670,-2.10654875678688,-1.31577638074001,3.42026107057465e-17,3.9751809789638e-16
ENSSSCG00000010565,-0.834984077269811,1.13059958623502,3.42379635361873e-17,3.9767536487156e-16
ENSSSCG00000042811,-1.26013127815694,2.09345155450131,3.50753625877376e-17,4.07142297961102e-16
ENSSSCG00000006932,-1.99899537897099,2.72111654539023,3.55220698589676e-17,4.1206505481211e-16
ENSSSCG00000038960,1.0555213442407,-0.469384877737711,3.76418491217795e-17,4.36377263610248e-16
ENSSSCG00000033381,-1.73347710204264,2.12077794689299,3.90431097876857e-17,4.52334159421986e-16
ENSSSCG00000029570,1.45463616104906,-1.24706384804741,3.95497995425478e-17,4.57913308045357e-16
ENSSSCG00000013742,-0.292440832331331,1.73315606492898,3.96287642156573e-17,4.58536253375326e-16
ENSSSCG00000013434,-3.92523221975895,1.45466662652227,4.18642866598132e-17,4.84095659954592e-16
ENSSSCG00000000791,3.2675553768731,2.13026291340653,4.19983510497626e-17,4.85337951509749e-16
ENSSSCG00000005191,1.51422777013939,0.718934357049049,4.35229737692776e-17,5.02637942947601e-16
ENSSSCG00000014880,-2.75019445815132,-2.75683151883729,4.37766390159487e-17,5.05247289060576e-16
ENSSSCG00000002131,-1.81691997723281,4.61907476798124,4.49438662220085e-17,5.18390517740432e-16
ENSSSCG00000054319,-0.910477737581511,2.0224109401162,4.71254351779505e-17,5.43209317320031e-16
ENSSSCG00000003797,-3.75819908707824,-4.87171362776327,4.74962954093225e-17,5.47138108432044e-16
ENSSSCG00000007539,-6.02617021500052,-0.281282189036599,4.78438086809826e-17,5.50793158182076e-16
ENSSSCG00000037499,1.54898368691014,-0.175209671109955,4.79230342283409e-17,5.51356929152327e-16
ENSSSCG00000030502,1.7455619290416,0.150379694431078,4.82129012007024e-17,5.54341899988391e-16
ENSSSCG00000011036,0.958931045326041,-0.337482378658414,4.90829968320892e-17,5.63990248592682e-16
ENSSSCG00000053865,-7.87220234164771,-2.00069888087516,4.94096166509587e-17,5.67385541176479e-16
ENSSSCG00000029323,-1.74517124017555,2.35249533220816,4.99935437165274e-17,5.73729433683876e-16
ENSSSCG00000014979,-0.861066944973869,2.16402335464173,5.09153610998207e-17,5.8394055423734e-16
ENSSSCG00000019270,-6.85306746282575,-0.173964160637752,5.17787925977172e-17,5.93469632893583e-16
ENSSSCG00000012545,-6.24342056240573,-3.33319600709557,5.27072328401198e-17,6.037313710109e-16
ENSSSCG00000016208,-0.267772482192749,1.06853917778296,5.41156254608295e-17,6.19474345727486e-16
ENSSSCG00000003620,1.62610647042867,-0.399781901715898,5.45814634259214e-17,6.24414682657873e-16
ENSSSCG00000008738,-0.0043005297659855,1.62869362102942,5.47372072153708e-17,6.25803553508731e-16
ENSSSCG00000016035,2.02385453961536,-0.778262026091203,5.4792184979046e-17,6.26039359911056e-16
ENSSSCG00000010212,-2.7863099578361,-0.207402770361783,5.55071208947093e-17,6.33770211932624e-16
ENSSSCG00000011592,1.70932914534431,-1.04136157124651,5.55383575755268e-17,6.33770211932624e-16
ENSSSCG00000006791,3.87121608340525,11.0243589685246,5.84582412175835e-17,6.66672708353718e-16
ENSSSCG00000062690,-2.03076302243157,1.11359691603914,5.87762831469007e-17,6.69880540380938e-16
ENSSSCG00000027667,0.593933248208063,1.85128783000262,5.94870438066541e-17,6.7755742895779e-16
ENSSSCG00000007499,-7.99745143468247,-3.19334784643264,6.04351369580483e-17,6.87926256042144e-16
ENSSSCG00000018058,2.25530674780777,0.0784083727820571,6.39555065850495e-17,7.27543790265882e-16
ENSSSCG00000000248,-6.87603082840683,2.11181336029017,6.48970184196518e-17,7.37513680348428e-16
ENSSSCG00000003807,3.91890333050376,1.43066798585642,6.49128590473485e-17,7.37513680348428e-16
ENSSSCG00000048983,-3.32419255480228,0.812336437233466,6.50557489270953e-17,7.38676615855069e-16
ENSSSCG00000006780,-1.18776321849468,1.77682304018809,6.51197396540331e-17,7.38942799162577e-16
ENSSSCG00000016581,1.56557974795586,-0.00104605445563193,6.65989760950359e-17,7.5525808360668e-16
ENSSSCG00000038932,1.35124541435115,2.4850440772933,6.68457334548956e-17,7.57584979155483e-16
ENSSSCG00000035493,1.27754441261241,-0.403750231998545,6.78618281141663e-17,7.68622719423597e-16
ENSSSCG00000032381,1.69049742598567,-0.767706943437439,6.83382023556728e-17,7.73537515360113e-16
ENSSSCG00000031871,1.92266737480581,0.399863324005088,6.86299248959868e-17,7.76357387526049e-16
ENSSSCG00000015335,-0.0158167553826606,-4.57387058571237,6.92915472132467e-17,7.83355556088218e-16
ENSSSCG00000021464,1.019419145469,-2.39789780041833,6.94545922431977e-17,7.84712020483593e-16
ENSSSCG00000010429,3.48755871815419,3.22672245327332,7.01884332295812e-17,7.9251177644107e-16
ENSSSCG00000012653,0.701258890608529,-1.25130816161598,7.05279507455458e-17,7.95852244202369e-16
