Gene stable ID,Gene name
ENSSSCG00000036595,ZGPAT
ENSSSCG00000041985,
ENSSSCG00000056022,
ENSSSCG00000047228,
ENSSSCG00000041053,
ENSSSCG00000050517,
ENSSSCG00000061280,
ENSSSCG00000062216,
ENSSSCG00000038240,
ENSSSCG00000056076,
ENSSSCG00000053413,
ENSSSCG00000060668,
ENSSSCG00000061672,
ENSSSCG00000052316,
ENSSSCG00000050968,
ENSSSCG00000059011,
ENSSSCG00000057503,
ENSSSCG00000053519,
ENSSSCG00000033715,ssc-mir-9785
ENSSSCG00000056198,
ENSSSCG00000051946,
ENSSSCG00000040283,
ENSSSCG00000035304,ARFRP1
ENSSSCG00000063442,
ENSSSCG00000058807,
ENSSSCG00000054997,
ENSSSCG00000042183,
ENSSSCG00000059263,
ENSSSCG00000053621,
ENSSSCG00000062687,
ENSSSCG00000016747,NUDCD3
ENSSSCG00000058999,
ENSSSCG00000001256,
ENSSSCG00000051982,
ENSSSCG00000061743,LIME1
ENSSSCG00000056348,
ENSSSCG00000031444,
ENSSSCG00000056209,
ENSSSCG00000056692,
ENSSSCG00000057591,
ENSSSCG00000054754,
ENSSSCG00000062909,
ENSSSCG00000037562,SLC2A4RG
ENSSSCG00000060226,
ENSSSCG00000052452,
ENSSSCG00000041915,
ENSSSCG00000056571,
ENSSSCG00000052529,
ENSSSCG00000040388,ZBTB46
ENSSSCG00000052936,
ENSSSCG00000052898,
ENSSSCG00000058169,
ENSSSCG00000050950,
ENSSSCG00000063233,
ENSSSCG00000039535,CAMK2B
ENSSSCG00000036712,TPD52L2
ENSSSCG00000018181,U6
ENSSSCG00000052877,
ENSSSCG00000060024,U6
ENSSSCG00000020610,U6
ENSSSCG00000036370,U6
ENSSSCG00000036392,
ENSSSCG00000062152,U6
ENSSSCG00000020392,U6
ENSSSCG00000029965,snoU13
ENSSSCG00000033855,U6
ENSSSCG00000019195,U6
ENSSSCG00000054483,U6
ENSSSCG00000018996,ssc-mir-218b
ENSSSCG00000018886,ssc-mir-103-1
ENSSSCG00000031602,DNAJC5
ENSSSCG00000056851,
ENSSSCG00000034612,
ENSSSCG00000035307,
ENSSSCG00000016893,NDUFS4
ENSSSCG00000037491,
ENSSSCG00000035939,UCKL1
ENSSSCG00000016892,FST
ENSSSCG00000034423,
ENSSSCG00000038166,
ENSSSCG00000040142,
ENSSSCG00000057381,DEPDC1B
ENSSSCG00000054245,
ENSSSCG00000034452,
ENSSSCG00000031816,
ENSSSCG00000040691,
ENSSSCG00000058166,
ENSSSCG00000058618,ZNF512B
ENSSSCG00000034674,
ENSSSCG00000061034,
ENSSSCG00000035012,ELOVL7
ENSSSCG00000043712,
ENSSSCG00000037601,OR5T2
ENSSSCG00000040496,
ENSSSCG00000034186,SAMD10
ENSSSCG00000036443,HECW1
ENSSSCG00000041221,
ENSSSCG00000016934,ERCC8
ENSSSCG00000005813,
ENSSSCG00000029119,PRPF6
ENSSSCG00000034866,
ENSSSCG00000047856,
ENSSSCG00000005812,
ENSSSCG00000055049,
ENSSSCG00000050753,
ENSSSCG00000025060,MRPL32
ENSSSCG00000054663,
ENSSSCG00000039476,
ENSSSCG00000005810,
ENSSSCG00000039582,PSMA2
ENSSSCG00000053682,
ENSSSCG00000042947,
ENSSSCG00000031130,ZBED1
ENSSSCG00000053180,NDUFAF2
ENSSSCG00000033814,SMIM15
ENSSSCG00000056575,
ENSSSCG00000049601,
ENSSSCG00000059460,
ENSSSCG00000028928,
ENSSSCG00000056600,
ENSSSCG00000061334,
ENSSSCG00000061150,
ENSSSCG00000053381,
ENSSSCG00000031950,
ENSSSCG00000025194,ZSWIM6
ENSSSCG00000053365,
ENSSSCG00000062282,
ENSSSCG00000042570,
ENSSSCG00000016883,ISL1
ENSSSCG00000060451,
ENSSSCG00000031805,
ENSSSCG00000033081,
ENSSSCG00000016760,C7orf25
ENSSSCG00000044102,
ENSSSCG00000035011,
ENSSSCG00000060588,
ENSSSCG00000016753,POLD2
ENSSSCG00000055892,C20orf204
ENSSSCG00000058576,
ENSSSCG00000037916,
ENSSSCG00000036804,TCEA2
ENSSSCG00000016754,AEBP1
ENSSSCG00000016885,ITGA1
ENSSSCG00000037873,
ENSSSCG00000036298,
ENSSSCG00000055777,
ENSSSCG00000033309,OR5D14
ENSSSCG00000035843,
ENSSSCG00000033720,
ENSSSCG00000037865,SOX18
ENSSSCG00000028285,
ENSSSCG00000036444,TEX22
ENSSSCG00000038205,
ENSSSCG00000034841,RGS19
ENSSSCG00000037334,ADSS1
ENSSSCG00000055441,
ENSSSCG00000056316,
ENSSSCG00000039250,
ENSSSCG00000039956,
ENSSSCG00000037139,
ENSSSCG00000005801,
ENSSSCG00000033548,LKAAEAR1
ENSSSCG00000002554,PLD4
ENSSSCG00000003282,
ENSSSCG00000033522,
ENSSSCG00000031228,OPRL1
ENSSSCG00000016384,
ENSSSCG00000044351,
ENSSSCG00000043890,
ENSSSCG00000053476,
ENSSSCG00000007538,GATA5
ENSSSCG00000053954,
ENSSSCG00000016884,PELO
ENSSSCG00000035669,
ENSSSCG00000060018,
ENSSSCG00000054378,
ENSSSCG00000054477,BHLHE23
ENSSSCG00000016887,ITGA2
ENSSSCG00000040564,
ENSSSCG00000056646,OR8K5
ENSSSCG00000023820,ZMIZ2
ENSSSCG00000062305,
ENSSSCG00000037868,NPBWR2
ENSSSCG00000060413,OR8K1
ENSSSCG00000038651,FNDC11
ENSSSCG00000035915,ABHD16B
ENSSSCG00000060006,
ENSSSCG00000059072,
ENSSSCG00000061999,
ENSSSCG00000062929,
ENSSSCG00000058198,
ENSSSCG00000036176,OR5AP2
ENSSSCG00000060100,
ENSSSCG00000057702,
ENSSSCG00000016743,OGDH
ENSSSCG00000053912,
ENSSSCG00000055881,
ENSSSCG00000044892,
ENSSSCG00000013197,
ENSSSCG00000016888,MOCS2
ENSSSCG00000062409,
ENSSSCG00000046327,
ENSSSCG00000019004,ssc-mir-1
ENSSSCG00000052119,
ENSSSCG00000045174,
ENSSSCG00000018790,ssc-mir-133a-1
ENSSSCG00000034439,MIR124-3
ENSSSCG00000043511,ssc-mir-1388
ENSSSCG00000006973,
ENSSSCG00000060057,
ENSSSCG00000061546,
ENSSSCG00000006979,MSR1
ENSSSCG00000053040,
ENSSSCG00000039242,
ENSSSCG00000040197,
ENSSSCG00000016894,ARL15
ENSSSCG00000057839,
ENSSSCG00000060244,
ENSSSCG00000040695,
ENSSSCG00000036794,
ENSSSCG00000050136,
ENSSSCG00000032599,
ENSSSCG00000032548,
ENSSSCG00000040318,
ENSSSCG00000055221,
ENSSSCG00000053423,
ENSSSCG00000053221,
ENSSSCG00000038676,
ENSSSCG00000056610,
ENSSSCG00000063471,
ENSSSCG00000056698,
ENSSSCG00000014486,
ENSSSCG00000041461,
ENSSSCG00000053650,5_8S_rRNA
ENSSSCG00000057611,SSU_rRNA_eukarya
ENSSSCG00000060769,
ENSSSCG00000059398,SSU_rRNA_eukarya
ENSSSCG00000062488,
ENSSSCG00000053172,5_8S_rRNA
ENSSSCG00000035338,
ENSSSCG00000058550,ssc-mir-6782
ENSSSCG00000056175,ssc-mir-6782
ENSSSCG00000041656,
ENSSSCG00000035106,ssc-mir-9816
ENSSSCG00000062725,
ENSSSCG00000034432,
ENSSSCG00000031337,SNX18
ENSSSCG00000006968,LONRF1
ENSSSCG00000055501,KLRG2
ENSSSCG00000049313,
ENSSSCG00000040365,CLBA1
ENSSSCG00000061978,
ENSSSCG00000056214,
ENSSSCG00000002559,CDCA4
ENSSSCG00000016744,TMED4
ENSSSCG00000056454,
ENSSSCG00000040367,
ENSSSCG00000006969,TRMT9B
ENSSSCG00000057222,
ENSSSCG00000036892,
ENSSSCG00000033785,
ENSSSCG00000042785,
ENSSSCG00000062886,
ENSSSCG00000006970,DLC1
ENSSSCG00000031470,
ENSSSCG00000051887,
ENSSSCG00000051926,
ENSSSCG00000059331,
ENSSSCG00000036412,
ENSSSCG00000059523,
ENSSSCG00000056604,
ENSSSCG00000002558,CEP170B
ENSSSCG00000016898,
ENSSSCG00000016745,DDX56
ENSSSCG00000057526,
ENSSSCG00000061562,
ENSSSCG00000016900,ESM1
ENSSSCG00000033755,
ENSSSCG00000038257,SGCZ
ENSSSCG00000016509,LUC7L2
ENSSSCG00000058380,
ENSSSCG00000016901,GZMK
ENSSSCG00000047953,
ENSSSCG00000002555,JAG2
ENSSSCG00000016902,GZMA
ENSSSCG00000021988,TUSC3
ENSSSCG00000016903,GZMA
ENSSSCG00000048484,CDC20B
ENSSSCG00000033342,ssc-mir-9785
ENSSSCG00000039856,
ENSSSCG00000042926,
ENSSSCG00000046849,
ENSSSCG00000039595,SNORA76
ENSSSCG00000055681,
ENSSSCG00000041353,
ENSSSCG00000054909,
ENSSSCG00000021973,GPX8
ENSSSCG00000007010,ZMAT4
ENSSSCG00000039529,
ENSSSCG00000059351,
ENSSSCG00000036183,MCIDAS
ENSSSCG00000016746,NPC1L1
ENSSSCG00000055878,
ENSSSCG00000026849,CCNO
ENSSSCG00000040256,
ENSSSCG00000003935,
ENSSSCG00000016907,DHX29
ENSSSCG00000032762,
ENSSSCG00000032990,
ENSSSCG00000033117,
ENSSSCG00000054153,
ENSSSCG00000061776,
ENSSSCG00000057502,
ENSSSCG00000038371,U6
ENSSSCG00000043067,
ENSSSCG00000016911,MTREX
ENSSSCG00000032608,
ENSSSCG00000033439,
ENSSSCG00000012724,SLITRK2
ENSSSCG00000046396,
ENSSSCG00000060375,
ENSSSCG00000058484,
ENSSSCG00000059087,
ENSSSCG00000058824,
ENSSSCG00000037862,
ENSSSCG00000032764,
ENSSSCG00000031488,ARHGAP17
ENSSSCG00000058446,
ENSSSCG00000016912,PLPP1
ENSSSCG00000030460,ARHGEF6
ENSSSCG00000038700,FMC1
ENSSSCG00000059627,
ENSSSCG00000031847,RBM28
ENSSSCG00000039442,BMP2
ENSSSCG00000047477,
ENSSSCG00000059864,
ENSSSCG00000033220,
ENSSSCG00000034138,
ENSSSCG00000030343,SLC38A9
ENSSSCG00000006980,FGF20
ENSSSCG00000033071,SLC5A11
ENSSSCG00000035206,
ENSSSCG00000038179,
ENSSSCG00000006981,MICU3
ENSSSCG00000031315,
ENSSSCG00000032479,
ENSSSCG00000032701,
ENSSSCG00000038870,TNRC6A
ENSSSCG00000012703,
ENSSSCG00000060045,
ENSSSCG00000055211,
ENSSSCG00000038894,
ENSSSCG00000016913,DDX4
ENSSSCG00000006982,ZDHHC2
ENSSSCG00000040432,GPR101
ENSSSCG00000006983,CNOT7
ENSSSCG00000007830,RBBP6
ENSSSCG00000040464,LEP
ENSSSCG00000037087,PRRT4
ENSSSCG00000012705,ZIC3
ENSSSCG00000002557,NUDT14
ENSSSCG00000051321,
ENSSSCG00000032544,MTA1
ENSSSCG00000006984,VPS37A
ENSSSCG00000031894,
ENSSSCG00000059683,
ENSSSCG00000034751,
ENSSSCG00000039893,
ENSSSCG00000016585,IMPDH1
ENSSSCG00000037784,
ENSSSCG00000035587,
ENSSSCG00000042240,
ENSSSCG00000012727,FMR1
ENSSSCG00000036619,
ENSSSCG00000056797,
ENSSSCG00000016532,WDR91
ENSSSCG00000027439,HAO1
ENSSSCG00000036528,
ENSSSCG00000016915,IL31RA
ENSSSCG00000038713,CRIP2
ENSSSCG00000001304,
ENSSSCG00000048509,
ENSSSCG00000036785,MTMR7
ENSSSCG00000052965,
ENSSSCG00000040673,TMEM140
ENSSSCG00000058210,
ENSSSCG00000040882,
ENSSSCG00000060141,
ENSSSCG00000061801,
ENSSSCG00000062747,
ENSSSCG00000061294,
ENSSSCG00000053763,AGBL3
ENSSSCG00000040873,
ENSSSCG00000035375,
ENSSSCG00000052065,
ENSSSCG00000016916,IL6ST
ENSSSCG00000036861,
ENSSSCG00000034797,
ENSSSCG00000021353,TMX4
ENSSSCG00000040005,
ENSSSCG00000056043,
ENSSSCG00000058150,
ENSSSCG00000062645,
ENSSSCG00000057621,
ENSSSCG00000037142,
ENSSSCG00000016535,CALD1
ENSSSCG00000036035,
ENSSSCG00000032853,
ENSSSCG00000061485,
ENSSSCG00000039102,
ENSSSCG00000062621,
ENSSSCG00000052552,
ENSSSCG00000036087,
ENSSSCG00000040089,TEDC1
ENSSSCG00000053126,
ENSSSCG00000052783,
ENSSSCG00000053814,
ENSSSCG00000054922,
ENSSSCG00000016917,ANKRD55
ENSSSCG00000058310,
ENSSSCG00000060872,
ENSSSCG00000033114,
ENSSSCG00000039825,
ENSSSCG00000006987,SLC7A2
ENSSSCG00000053193,
ENSSSCG00000059633,
ENSSSCG00000039537,TMEM179
ENSSSCG00000059178,
ENSSSCG00000053613,
ENSSSCG00000008753,ADGRA3
ENSSSCG00000052104,
ENSSSCG00000058337,
ENSSSCG00000035919,
ENSSSCG00000031132,SIVA1
ENSSSCG00000058860,
ENSSSCG00000053968,
ENSSSCG00000056557,
ENSSSCG00000040391,
ENSSSCG00000054596,
ENSSSCG00000062467,
ENSSSCG00000006988,PDGFRL
ENSSSCG00000039139,AKT1
ENSSSCG00000054453,
ENSSSCG00000040004,
ENSSSCG00000052498,
ENSSSCG00000053118,
ENSSSCG00000040013,MTUS1
ENSSSCG00000023001,CCDC149
ENSSSCG00000038787,
ENSSSCG00000038692,
ENSSSCG00000060106,
ENSSSCG00000016918,MAP3K1
ENSSSCG00000034524,
ENSSSCG00000060146,
ENSSSCG00000012711,F9
ENSSSCG00000061128,
ENSSSCG00000051841,
ENSSSCG00000058630,
ENSSSCG00000016919,SETD9
ENSSSCG00000045694,
ENSSSCG00000008754,GBA3
ENSSSCG00000007056,PLCB1
ENSSSCG00000016920,MIER3
ENSSSCG00000059787,
ENSSSCG00000053566,
ENSSSCG00000055740,
ENSSSCG00000060584,
ENSSSCG00000028814,SOD3
ENSSSCG00000016756,BLVRA
ENSSSCG00000039359,
ENSSSCG00000012712,MCF2
ENSSSCG00000016922,GPBP1
ENSSSCG00000053901,
ENSSSCG00000021828,TAPT1
ENSSSCG00000039100,
ENSSSCG00000061199,
ENSSSCG00000027491,
ENSSSCG00000029227,LDB2
ENSSSCG00000048073,
ENSSSCG00000016758,STK17A
ENSSSCG00000016923,ACTBL2
ENSSSCG00000056525,
ENSSSCG00000025315,SEPSECS
ENSSSCG00000039425,BPGM
ENSSSCG00000016925,PLK2
ENSSSCG00000063511,
ENSSSCG00000016742,MYO1G
ENSSSCG00000027340,PI4K2B
ENSSSCG00000035171,
ENSSSCG00000028581,ZCCHC4
ENSSSCG00000061577,
ENSSSCG00000058302,
ENSSSCG00000035276,GAPT
ENSSSCG00000047642,
ENSSSCG00000025902,ANAPC4
ENSSSCG00000043473,
ENSSSCG00000031796,RAB3C
ENSSSCG00000032682,
ENSSSCG00000012730,AFF2
ENSSSCG00000037989,
ENSSSCG00000008758,SLC34A2
ENSSSCG00000053053,
ENSSSCG00000038986,
ENSSSCG00000016538,
ENSSSCG00000061405,
ENSSSCG00000040608,AKR1B1
ENSSSCG00000033181,
ENSSSCG00000052956,
ENSSSCG00000022446,SEL1L3
ENSSSCG00000037919,
ENSSSCG00000032342,
ENSSSCG00000032337,
ENSSSCG00000057764,
ENSSSCG00000036983,
ENSSSCG00000034762,
ENSSSCG00000042747,
ENSSSCG00000022091,SLITRK4
ENSSSCG00000016540,
ENSSSCG00000038170,
ENSSSCG00000016929,PDE4D
ENSSSCG00000016510,UBN2
ENSSSCG00000014456,
ENSSSCG00000036111,
ENSSSCG00000037831,
ENSSSCG00000056280,
ENSSSCG00000040571,
ENSSSCG00000035087,
ENSSSCG00000037126,
ENSSSCG00000054227,
ENSSSCG00000039686,
ENSSSCG00000055835,
ENSSSCG00000016511,IFT56
ENSSSCG00000029275,PPARGC1A
ENSSSCG00000058674,
ENSSSCG00000054648,
ENSSSCG00000012709,
ENSSSCG00000053278,
ENSSSCG00000056206,
ENSSSCG00000048730,
ENSSSCG00000036068,
ENSSSCG00000009495,
ENSSSCG00000022331,
ENSSSCG00000016512,ZC3HAV1
ENSSSCG00000058978,
ENSSSCG00000034176,
ENSSSCG00000040849,
ENSSSCG00000032427,
ENSSSCG00000033179,
ENSSSCG00000035550,
ENSSSCG00000036637,
ENSSSCG00000035335,FGL1
ENSSSCG00000038135,
ENSSSCG00000006994,PCM1
ENSSSCG00000035319,
ENSSSCG00000031710,BRF1
ENSSSCG00000032786,ZC3HAV1L
ENSSSCG00000038599,
ENSSSCG00000048996,
ENSSSCG00000051076,
ENSSSCG00000058828,
ENSSSCG00000008756,DHX15
ENSSSCG00000016513,
ENSSSCG00000046737,
ENSSSCG00000012720,
ENSSSCG00000041443,
ENSSSCG00000055991,
ENSSSCG00000050177,
ENSSSCG00000030464,
ENSSSCG00000036059,HSPB3
ENSSSCG00000022501,SOX3
ENSSSCG00000032029,PPP2R3B
ENSSSCG00000062846,
ENSSSCG00000055745,
ENSSSCG00000045348,TMEM213
ENSSSCG00000031933,
ENSSSCG00000050350,
ENSSSCG00000060229,
ENSSSCG00000047266,
ENSSSCG00000056739,
ENSSSCG00000054577,
ENSSSCG00000052025,
ENSSSCG00000054933,
ENSSSCG00000056465,
ENSSSCG00000055640,
ENSSSCG00000063432,
ENSSSCG00000062874,
ENSSSCG00000058249,
ENSSSCG00000016516,ATP6V0A4
ENSSSCG00000062606,
ENSSSCG00000061110,
ENSSSCG00000055735,
ENSSSCG00000042681,
ENSSSCG00000058468,
ENSSSCG00000060354,LDOC1
ENSSSCG00000043309,
ENSSSCG00000062402,
ENSSSCG00000058557,
ENSSSCG00000055600,
ENSSSCG00000057616,
ENSSSCG00000051621,
ENSSSCG00000059795,
ENSSSCG00000057592,
ENSSSCG00000057011,
ENSSSCG00000048959,
ENSSSCG00000059143,
ENSSSCG00000062985,
ENSSSCG00000042052,
ENSSSCG00000056159,
ENSSSCG00000038410,CPEB2
ENSSSCG00000051874,
ENSSSCG00000052279,
ENSSSCG00000061645,
ENSSSCG00000000522,NAP1L1
ENSSSCG00000042562,
ENSSSCG00000060685,
ENSSSCG00000062040,
ENSSSCG00000044964,
ENSSSCG00000039083,
ENSSSCG00000030088,
ENSSSCG00000039744,
ENSSSCG00000016738,H2AZ2
ENSSSCG00000053727,
ENSSSCG00000035555,BTBD6
ENSSSCG00000052633,
ENSSSCG00000056462,
ENSSSCG00000042726,
ENSSSCG00000052505,
ENSSSCG00000059130,
ENSSSCG00000060662,
ENSSSCG00000052314,
ENSSSCG00000054057,
ENSSSCG00000036851,
ENSSSCG00000041704,
ENSSSCG00000061729,
ENSSSCG00000053766,
ENSSSCG00000037174,ASMTL
ENSSSCG00000053571,
ENSSSCG00000046432,
ENSSSCG00000061850,
ENSSSCG00000014459,
ENSSSCG00000058258,
ENSSSCG00000034161,
ENSSSCG00000053990,
ENSSSCG00000057009,
ENSSSCG00000061395,
ENSSSCG00000058907,
ENSSSCG00000054728,
ENSSSCG00000037671,PACS2
ENSSSCG00000048025,
ENSSSCG00000044114,
ENSSSCG00000063386,
ENSSSCG00000060355,
ENSSSCG00000050259,
ENSSSCG00000059995,
ENSSSCG00000059122,
ENSSSCG00000051353,
ENSSSCG00000048056,
ENSSSCG00000048984,
ENSSSCG00000043602,
ENSSSCG00000035911,P2RY8
ENSSSCG00000061459,
ENSSSCG00000055901,
ENSSSCG00000055902,
ENSSSCG00000054133,
ENSSSCG00000052736,
ENSSSCG00000055233,
ENSSSCG00000056876,
ENSSSCG00000060449,
ENSSSCG00000057241,
ENSSSCG00000060634,
ENSSSCG00000052780,
ENSSSCG00000060492,
ENSSSCG00000049516,
ENSSSCG00000056825,
ENSSSCG00000057678,
ENSSSCG00000053032,
ENSSSCG00000056657,
ENSSSCG00000055508,
ENSSSCG00000040495,
ENSSSCG00000059429,
ENSSSCG00000061544,
ENSSSCG00000032986,AKAP17A
ENSSSCG00000049042,
ENSSSCG00000058744,
ENSSSCG00000044918,
ENSSSCG00000056818,
ENSSSCG00000042178,
ENSSSCG00000056504,
ENSSSCG00000058458,
ENSSSCG00000062625,
ENSSSCG00000032659,ASMT
ENSSSCG00000047376,
ENSSSCG00000036990,DIO3
ENSSSCG00000053448,
ENSSSCG00000035160,
ENSSSCG00000016517,SVOPL
ENSSSCG00000052293,
ENSSSCG00000056899,
ENSSSCG00000058890,
ENSSSCG00000055271,
ENSSSCG00000051151,
ENSSSCG00000056775,
ENSSSCG00000062680,
ENSSSCG00000033673,SLC25A6
ENSSSCG00000053981,
ENSSSCG00000060682,
ENSSSCG00000044262,
ENSSSCG00000061970,
ENSSSCG00000054496,
ENSSSCG00000042120,
ENSSSCG00000046125,
ENSSSCG00000016518,TRIM24
ENSSSCG00000002540,PPP2R5C
ENSSSCG00000051845,
ENSSSCG00000045082,
ENSSSCG00000022155,RBPJ
ENSSSCG00000031855,
ENSSSCG00000060015,
ENSSSCG00000018934,SNORD61
ENSSSCG00000055200,
ENSSSCG00000020079,U6atac
ENSSSCG00000020841,U6
ENSSSCG00000046320,U2
ENSSSCG00000043099,U3
ENSSSCG00000020463,U6
ENSSSCG00000018165,SNORA62
ENSSSCG00000019172,U6
ENSSSCG00000018588,U6
ENSSSCG00000052060,U6
ENSSSCG00000049558,ssc-mir-9809
ENSSSCG00000019923,ssc-mir-504
ENSSSCG00000047533,
ENSSSCG00000038318,ssc-mir-9799
ENSSSCG00000022372,SLC6A14
ENSSSCG00000047185,ssc-mir-9800
ENSSSCG00000042993,
ENSSSCG00000018875,ssc-mir-582
ENSSSCG00000016881,
ENSSSCG00000032321,MGAT4C
ENSSSCG00000016737,PPIA
ENSSSCG00000029484,EMB
ENSSSCG00000006995,ASAH1
ENSSSCG00000035495,KITLG
ENSSSCG00000050345,
ENSSSCG00000016877,NNT
ENSSSCG00000000927,TMTC3
ENSSSCG00000060382,
ENSSSCG00000016763,GLI3
ENSSSCG00000056534,CT83
ENSSSCG00000042754,
ENSSSCG00000061763,
ENSSSCG00000061275,
ENSSSCG00000062835,
ENSSSCG00000012637,KLHL13
ENSSSCG00000061661,CCKAR
ENSSSCG00000054051,
ENSSSCG00000032419,
ENSSSCG00000059968,
ENSSSCG00000040091,
ENSSSCG00000034961,
ENSSSCG00000016755,POLM
ENSSSCG00000006996,
ENSSSCG00000061568,
ENSSSCG00000008761,TBC1D19
ENSSSCG00000049115,
ENSSSCG00000032493,TRIML1
ENSSSCG00000034641,
ENSSSCG00000000926,CEP290
ENSSSCG00000036288,
ENSSSCG00000033050,
ENSSSCG00000040002,
ENSSSCG00000006997,TRIML2
ENSSSCG00000038415,
ENSSSCG00000040738,DYNC1H1
ENSSSCG00000009051,IL15
ENSSSCG00000016519,AKR1D1
ENSSSCG00000058407,
ENSSSCG00000035874,
ENSSSCG00000056502,
ENSSSCG00000035581,SUGCT
ENSSSCG00000016878,FGF10
ENSSSCG00000057861,
ENSSSCG00000036159,
ENSSSCG00000009052,ZNF330
ENSSSCG00000041854,
ENSSSCG00000058775,
ENSSSCG00000061279,
ENSSSCG00000040499,
ENSSSCG00000032275,MRPS30
ENSSSCG00000035488,WDR44
ENSSSCG00000022649,SLC7A11
ENSSSCG00000052788,
ENSSSCG00000016520,CREB3L2
ENSSSCG00000031867,
ENSSSCG00000037448,
ENSSSCG00000026527,HCN1
ENSSSCG00000055724,
ENSSSCG00000052785,
ENSSSCG00000038299,
ENSSSCG00000039570,
ENSSSCG00000059589,
ENSSSCG00000009067,PABPC4L
ENSSSCG00000047269,
ENSSSCG00000056560,
ENSSSCG00000006972,C8orf48
ENSSSCG00000050305,
ENSSSCG00000053599,
ENSSSCG00000055486,
ENSSSCG00000046417,
ENSSSCG00000063022,
ENSSSCG00000016521,DGKI
ENSSSCG00000043551,
ENSSSCG00000028124,SNRPN
ENSSSCG00000054097,
ENSSSCG00000009050,INPP4B
ENSSSCG00000059531,
ENSSSCG00000060690,
ENSSSCG00000038528,
ENSSSCG00000055604,
ENSSSCG00000042296,
ENSSSCG00000006966,CLDN23
ENSSSCG00000055473,SNURF
ENSSSCG00000063395,
ENSSSCG00000056772,
ENSSSCG00000059421,
ENSSSCG00000048420,
ENSSSCG00000016873,NIM1K
ENSSSCG00000025403,
ENSSSCG00000033111,
ENSSSCG00000057920,SNORD116
ENSSSCG00000054358,SNORD116
ENSSSCG00000028927,LGI2
ENSSSCG00000035107,
ENSSSCG00000060023,
ENSSSCG00000042445,
ENSSSCG00000056700,SNORD116
ENSSSCG00000058358,SNORD116
ENSSSCG00000056012,
ENSSSCG00000060149,
ENSSSCG00000016872,HMGCS1
ENSSSCG00000057320,SNORD116
ENSSSCG00000062533,
ENSSSCG00000033659,SNORD109A
ENSSSCG00000056424,
ENSSSCG00000054291,SNORD116
ENSSSCG00000058810,
ENSSSCG00000056842,SNORD116
ENSSSCG00000056747,
ENSSSCG00000061198,SNORD116
ENSSSCG00000053437,
ENSSSCG00000059482,
ENSSSCG00000026614,SNORD107
ENSSSCG00000057452,
ENSSSCG00000056658,
ENSSSCG00000054982,SNORD116
ENSSSCG00000055066,
ENSSSCG00000061319,
ENSSSCG00000058923,SNORD116
ENSSSCG00000061532,
ENSSSCG00000032033,SNORD116
ENSSSCG00000059346,
ENSSSCG00000055993,
ENSSSCG00000053550,
ENSSSCG00000053354,SNORD116
ENSSSCG00000063282,
ENSSSCG00000059943,SNORD116
ENSSSCG00000056382,
ENSSSCG00000056566,SNORD116
ENSSSCG00000053731,
ENSSSCG00000060346,
ENSSSCG00000056913,SNORD116
ENSSSCG00000060415,
ENSSSCG00000062880,SNORD116
ENSSSCG00000056494,
ENSSSCG00000045843,
ENSSSCG00000043990,
ENSSSCG00000032333,
ENSSSCG00000049196,
ENSSSCG00000012634,DOCK11
ENSSSCG00000028632,
ENSSSCG00000048239,
ENSSSCG00000057333,
ENSSSCG00000045672,
ENSSSCG00000052834,
ENSSSCG00000039741,
ENSSSCG00000060946,
ENSSSCG00000048439,RALA
ENSSSCG00000055908,
ENSSSCG00000041979,
ENSSSCG00000038686,SNORA40
ENSSSCG00000059668,
ENSSSCG00000002536,
ENSSSCG00000043144,
ENSSSCG00000044006,U2
ENSSSCG00000055850,
ENSSSCG00000016871,CCL28
ENSSSCG00000028761,U6atac
ENSSSCG00000055660,
ENSSSCG00000033896,
ENSSSCG00000052128,
ENSSSCG00000023375,U6
ENSSSCG00000037419,SNORD113
ENSSSCG00000061245,
ENSSSCG00000020959,ssc-mir-383
ENSSSCG00000062908,
ENSSSCG00000062581,
ENSSSCG00000002535,HSP90AA1
ENSSSCG00000016522,PTN
ENSSSCG00000054249,
ENSSSCG00000063408,
ENSSSCG00000043844,
ENSSSCG00000034235,
ENSSSCG00000059656,
ENSSSCG00000007058,PLCB4
ENSSSCG00000060595,
ENSSSCG00000054416,
ENSSSCG00000056262,
ENSSSCG00000012633,IL13RA1
ENSSSCG00000032979,TMEM267
ENSSSCG00000032532,CHRM2
ENSSSCG00000000318,
ENSSSCG00000053094,
ENSSSCG00000057930,
ENSSSCG00000016876,C5orf34
ENSSSCG00000060341,
ENSSSCG00000056776,
ENSSSCG00000044530,
ENSSSCG00000062315,
ENSSSCG00000062971,
ENSSSCG00000044219,
ENSSSCG00000057201,
ENSSSCG00000059923,
ENSSSCG00000055727,
ENSSSCG00000016874,PAIP1
ENSSSCG00000009061,NAA15
ENSSSCG00000057550,
ENSSSCG00000030497,YAE1
ENSSSCG00000038147,CLEC2L
ENSSSCG00000061870,
ENSSSCG00000016882,PARP8
ENSSSCG00000048518,
ENSSSCG00000012587,TRPC5
ENSSSCG00000059722,
ENSSSCG00000052458,
ENSSSCG00000037764,POU6F2
ENSSSCG00000061424,
ENSSSCG00000035494,
ENSSSCG00000055357,
ENSSSCG00000056335,
ENSSSCG00000002533,WDR20
ENSSSCG00000032727,
ENSSSCG00000048834,
ENSSSCG00000012589,RTL4
ENSSSCG00000036678,
